age,workclass,education_level,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native_country,income
59,2,0,9,0,7,0,0,0,0,0,45,0,<=50K
45,2,2,13,2,0,3,0,1,0,0,4,0,<=50K
38,0,2,13,0,4,0,0,0,1524,0,6,0,>50K
4,0,0,9,1,5,1,0,1,0,0,35,0,<=50K
46,5,0,9,2,3,1,0,0,0,0,4,0,<=50K
35,0,5,12,1,2,1,0,1,0,0,6,0,<=50K
34,0,0,9,2,0,3,0,1,0,0,25,0,<=50K
33,0,2,13,1,1,2,0,0,0,0,2,0,<=50K
41,0,0,9,2,3,3,0,1,0,0,36,0,<=50K
2,0,1,1,1,6,2,0,0,0,0,4,0,<=50K
23,0,12,3,1,5,2,0,0,0,0,4,7,<=50K
26,0,1,1,1,0,1,0,1,0,0,35,0,<=50K
23,2,0,9,1,9,1,0,0,0,0,4,13,<=50K
62,2,0,9,0,7,0,0,0,0,0,4,0,<=50K
52,0,1,1,0,3,0,0,0,0,0,4,0,<=50K
58,0,1,1,2,5,3,0,1,0,0,42,30,<=50K
25,0,2,13,1,4,1,0,1,0,0,4,0,<=50K
24,0,2,13,1,2,1,1,0,0,0,4,0,<=50K
19,0,1,1,1,11,2,0,0,0,0,8,0,<=50K
43,0,1,1,0,2,0,0,0,0,0,4,0,<=50K
47,2,0,9,3,3,3,1,1,0,0,4,0,<=50K
39,0,0,9,2,5,3,0,1,0,0,4,0,<=50K
49,0,3,11,5,8,3,0,0,0,138,42,0,<=50K
32,0,3,11,1,1,1,0,0,0,0,45,0,<=50K
34,0,1,1,0,0,0,0,0,0,0,5,0,>50K
28,0,0,9,2,1,1,0,0,0,0,45,0,<=50K
25,0,1,1,1,3,1,3,1,0,0,2,0,<=50K
34,0,2,13,0,0,0,0,0,0,0,5,0,>50K
38,4,2,13,0,2,0,0,0,1524,0,8,0,>50K
5,0,0,9,0,2,0,0,0,7688,0,5,0,>50K
24,2,1,1,2,8,1,1,0,0,0,5,0,<=50K
37,2,1,1,0,10,0,0,0,0,0,45,0,>50K
44,0,1,1,2,6,3,0,0,0,0,58,0,>50K
28,0,1,1,0,4,4,0,1,0,0,4,0,<=50K
42,0,2,13,0,2,0,0,0,0,0,4,0,>50K
74,0,1,1,2,3,1,0,1,0,0,9,0,<=50K
38,1,0,9,0,1,0,0,0,0,0,5,0,<=50K
44,1,15,14,0,0,0,0,0,0,0,4,0,<=50K
44,0,4,7,2,6,3,4,1,0,0,46,4,<=50K
26,0,0,9,1,6,1,0,0,0,0,4,0,<=50K
36,0,0,9,0,5,0,1,0,0,0,4,0,<=50K
41,0,5,12,0,2,4,0,1,0,0,5,0,>50K
67,0,8,15,0,0,0,0,0,251,0,48,0,>50K
39,2,11,8,0,10,0,0,0,0,0,5,0,<=50K
57,0,13,2,4,12,1,1,1,0,0,3,0,<=50K
29,0,3,11,3,1,1,0,0,0,0,4,0,<=50K
31,4,2,13,1,9,1,0,1,0,0,45,0,<=50K
44,0,1,1,0,7,0,0,0,0,0,4,0,<=50K
29,0,10,16,1,0,2,0,0,0,0,4,0,<=50K
3,0,1,1,1,8,3,0,1,0,0,4,0,<=50K
27,0,0,9,1,7,1,0,0,0,0,4,0,<=50K
27,0,1,1,0,4,0,0,0,0,0,5,0,<=50K
32,0,0,9,1,8,1,0,1,0,0,45,0,<=50K
58,0,6,6,0,5,4,0,1,0,0,8,0,<=50K
35,2,1,1,0,11,0,0,0,0,0,4,0,<=50K
21,0,0,9,1,8,2,0,0,0,0,36,0,<=50K
28,0,1,1,1,1,3,0,0,0,0,4,0,<=50K
46,1,1,1,2,2,1,0,0,0,0,5,0,<=50K
36,1,0,9,3,5,3,0,1,0,0,4,0,<=50K
72,0,4,7,4,3,3,0,1,0,0,4,0,<=50K
35,0,0,9,0,6,4,1,1,0,0,4,0,<=50K
33,5,3,11,2,1,3,1,1,0,0,4,0,>50K
69,0,4,7,1,6,1,0,1,0,0,4,0,<=50K
35,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
34,0,0,9,0,10,4,0,1,0,0,32,0,<=50K
3,0,4,7,0,5,0,0,0,0,0,4,1,<=50K
28,0,2,13,1,7,1,0,0,0,0,55,0,<=50K
54,0,2,13,0,4,0,0,0,0,0,35,0,>50K
47,0,1,1,0,0,0,0,0,0,0,5,0,>50K
24,0,0,9,1,8,3,1,1,0,0,4,0,<=50K
52,1,2,13,0,0,0,0,0,0,0,6,0,>50K
2,0,0,9,1,8,2,3,0,0,0,48,0,<=50K
43,4,15,14,0,2,0,0,0,513,0,45,0,<=50K
45,0,7,4,3,5,3,0,1,0,0,4,1,<=50K
29,1,0,9,3,1,1,0,0,0,0,35,0,<=50K
47,0,15,14,2,2,3,0,0,0,0,42,0,<=50K
24,0,0,9,1,1,2,0,0,0,0,4,0,<=50K
51,0,0,9,0,0,0,0,0,0,0,4,0,<=50K
17,0,4,7,1,4,2,0,0,0,0,12,0,<=50K
37,0,3,11,0,1,0,0,0,0,1977,4,0,>50K
27,0,10,16,1,0,1,0,1,0,0,7,0,<=50K
29,0,2,13,0,2,4,0,0,0,0,4,0,>50K
36,1,5,12,2,4,3,0,1,0,0,35,0,<=50K
58,2,2,13,1,0,1,0,1,0,0,4,0,<=50K
26,1,1,1,0,1,0,0,0,0,0,45,0,<=50K
57,0,0,9,0,4,0,0,0,0,0,4,0,>50K
59,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
27,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
31,1,2,13,1,10,1,0,0,0,0,4,0,<=50K
21,0,1,1,1,4,2,0,1,0,0,24,0,<=50K
29,0,1,1,1,3,1,0,0,0,0,6,0,<=50K
18,0,4,7,1,5,2,0,0,0,0,4,0,<=50K
52,0,6,6,0,1,0,0,0,0,1887,47,0,>50K
57,4,2,13,2,0,1,0,0,0,0,8,0,<=50K
6,0,7,4,1,7,1,0,0,0,0,48,0,>50K
31,0,2,13,0,0,0,0,0,7688,0,4,5,>50K
23,0,2,13,1,3,2,0,1,0,0,4,0,<=50K
27,0,0,9,1,4,2,0,0,0,0,4,0,<=50K
42,1,8,15,0,0,0,0,0,0,192,5,0,>50K
25,0,1,1,1,10,1,0,0,2174,0,4,0,<=50K
49,0,2,13,1,0,1,0,1,0,0,45,0,<=50K
32,0,2,13,1,10,1,0,0,0,0,4,0,<=50K
19,0,1,1,1,3,2,0,0,0,0,28,0,<=50K
6,0,7,4,2,5,1,0,1,0,0,4,0,<=50K
42,2,9,5,0,5,0,0,0,0,0,4,0,<=50K
35,1,5,12,1,9,1,0,0,0,0,4,0,<=50K
48,0,0,9,1,3,3,1,1,0,0,37,0,<=50K
51,0,15,14,0,1,0,0,0,0,0,4,0,>50K
29,0,0,9,1,1,1,3,0,0,0,4,0,<=50K
36,2,0,9,3,2,1,1,0,0,0,4,0,<=50K
17,0,6,6,1,5,2,0,1,0,0,21,0,<=50K
52,0,15,14,2,0,1,0,1,6849,0,6,0,<=50K
24,0,0,9,1,1,1,0,0,0,0,4,0,<=50K
24,0,0,9,0,8,0,0,0,0,0,5,0,<=50K
26,2,2,13,1,0,2,0,0,155,0,4,0,<=50K
27,0,2,13,1,5,2,0,1,0,0,2,0,<=50K
39,0,0,9,1,8,2,0,0,0,0,6,0,<=50K
3,0,0,9,0,7,0,1,0,0,0,45,0,<=50K
5,1,0,9,0,2,0,0,0,0,0,32,0,<=50K
52,4,2,13,0,4,0,0,0,0,0,55,0,<=50K
46,0,8,15,0,0,0,0,0,1524,0,45,0,>50K
23,0,2,13,1,4,2,0,1,0,0,2,0,<=50K
45,0,4,7,4,5,1,1,1,0,0,2,0,<=50K
65,0,9,5,4,12,3,1,1,0,0,24,0,<=50K
29,0,3,11,0,7,0,0,0,0,0,55,0,<=50K
47,0,9,5,5,8,3,0,0,0,0,4,7,<=50K
3,0,0,9,1,9,2,1,0,0,0,6,0,<=50K
34,0,0,9,0,4,0,0,0,0,0,45,0,>50K
38,1,0,9,0,4,0,0,0,0,0,64,0,<=50K
33,0,1,1,0,2,0,0,0,0,0,4,0,>50K
49,0,2,13,0,4,0,0,0,0,0,26,0,>50K
47,1,1,1,1,5,3,1,1,0,0,4,0,<=50K
49,2,6,6,3,5,3,1,1,0,0,4,0,<=50K
43,0,1,1,0,1,0,0,0,1524,0,6,0,>50K
3,0,2,13,0,3,4,1,1,0,0,4,0,>50K
58,1,0,9,0,1,0,0,0,0,0,6,0,<=50K
19,0,0,9,1,5,2,0,1,0,0,14,0,<=50K
21,0,2,13,1,8,1,0,0,0,0,4,0,<=50K
33,0,2,13,0,2,0,0,0,1524,0,6,0,>50K
47,4,12,3,0,7,0,0,0,0,0,5,8,<=50K
52,1,10,16,0,0,0,0,0,0,0,6,0,>50K
26,0,0,9,2,1,1,0,0,0,0,55,0,<=50K
6,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
21,0,1,1,1,8,2,0,0,0,0,4,0,<=50K
36,0,1,1,0,4,0,0,0,5178,0,5,0,>50K
31,0,1,1,0,1,0,0,0,0,0,45,0,<=50K
5,4,10,16,3,0,1,0,0,0,0,4,0,>50K
31,2,0,9,2,3,3,0,1,0,0,4,0,<=50K
71,0,0,9,0,1,0,0,0,0,0,15,0,<=50K
3,3,2,13,0,10,0,0,0,0,0,4,0,>50K
2,0,1,1,1,5,2,0,0,0,0,2,0,<=50K
24,0,0,9,1,2,5,0,0,411,0,5,0,<=50K
35,0,10,16,0,0,0,2,0,0,0,4,22,>50K
38,3,1,1,3,2,1,0,1,0,0,45,0,<=50K
27,0,0,9,1,6,2,0,1,0,0,32,0,<=50K
29,3,1,1,1,3,3,2,1,0,0,4,2,<=50K
34,0,0,9,0,1,0,0,0,0,0,45,0,<=50K
44,0,7,4,0,1,0,0,0,0,0,35,0,<=50K
43,0,0,9,0,6,0,0,0,0,0,4,0,>50K
44,1,11,8,0,8,0,1,0,0,0,4,0,>50K
35,0,15,14,1,4,1,0,0,0,0,6,0,<=50K
27,0,1,1,1,0,1,0,0,0,0,4,0,<=50K
43,2,15,14,1,0,1,0,0,0,0,38,0,<=50K
2,0,1,1,1,4,1,0,1,0,0,25,0,<=50K
42,0,5,12,2,0,3,0,1,8614,0,4,0,>50K
27,3,1,1,0,7,0,0,0,3411,0,4,0,<=50K
42,0,0,9,0,1,0,1,0,0,0,4,0,>50K
24,0,9,5,1,6,1,0,0,0,1721,4,0,<=50K
48,5,1,1,2,2,1,0,0,0,0,4,0,<=50K
17,1,4,7,1,9,2,0,0,0,0,1,0,<=50K
33,0,2,13,0,2,0,0,0,0,0,4,0,>50K
5,4,0,9,0,4,0,0,0,0,0,5,0,>50K
22,0,0,9,1,4,2,0,1,2597,0,4,0,<=50K
17,0,11,8,1,5,2,0,0,0,0,16,0,<=50K
32,0,1,1,0,3,0,0,0,0,0,4,1,<=50K
31,0,0,9,1,1,1,0,0,0,0,45,0,<=50K
58,1,0,9,4,2,1,0,0,0,0,5,0,<=50K
29,2,0,9,1,11,2,0,0,0,0,48,0,<=50K
37,0,3,11,0,1,0,0,0,0,0,4,24,>50K
34,1,0,9,0,1,0,0,0,0,0,4,0,>50K
23,2,1,1,3,2,3,1,0,0,0,4,0,<=50K
18,3,4,7,1,3,2,0,1,0,0,5,0,<=50K
34,0,0,9,2,2,1,0,1,0,0,4,0,<=50K
45,2,2,13,0,0,4,0,1,0,0,55,0,<=50K
41,0,15,14,1,2,1,0,0,0,0,35,15,<=50K
26,0,0,9,1,5,5,0,0,0,0,3,0,<=50K
54,2,1,1,0,9,0,0,0,0,0,4,0,<=50K
24,0,1,1,1,6,2,1,1,0,0,45,0,<=50K
42,0,1,1,0,0,0,0,0,0,0,5,0,<=50K
2,0,1,1,1,0,2,0,0,0,0,2,0,<=50K
23,3,2,13,1,10,1,0,1,0,0,2,0,<=50K
35,0,15,14,1,0,1,0,0,0,0,6,0,>50K
31,0,15,14,0,10,0,0,0,0,192,4,0,>50K
3,0,2,13,1,0,2,0,1,0,0,4,13,<=50K
19,0,0,9,1,4,2,0,1,0,0,2,0,<=50K
36,2,2,13,1,0,1,0,0,0,0,5,0,<=50K
31,0,2,13,4,4,3,0,1,0,138,4,8,<=50K
21,0,1,1,1,8,2,0,0,0,0,3,0,<=50K
31,1,1,1,0,1,0,0,0,0,0,4,0,<=50K
46,0,10,16,2,0,3,0,1,25236,0,65,0,>50K
44,0,2,13,2,2,2,0,1,0,0,5,0,>50K
4,0,11,8,0,5,0,1,0,0,0,4,10,<=50K
45,0,1,1,1,4,1,1,0,0,0,4,0,<=50K
6,0,0,9,0,1,0,0,0,0,0,35,0,<=50K
18,0,4,7,1,5,5,0,0,0,0,25,0,<=50K
28,0,2,13,0,0,0,0,0,0,0,4,0,<=50K
36,0,1,1,2,3,3,1,1,0,0,4,0,<=50K
4,0,3,11,0,10,0,0,0,4386,0,4,0,<=50K
36,2,2,13,2,3,3,0,1,0,0,35,32,<=50K
31,0,0,9,3,5,3,1,1,0,0,4,0,<=50K
33,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
19,3,0,9,1,10,2,0,1,0,0,4,0,<=50K
22,0,1,1,1,4,2,0,1,0,0,15,0,<=50K
34,0,2,13,0,2,0,0,0,0,0,45,0,>50K
33,0,0,9,1,5,1,0,0,0,0,4,0,<=50K
41,0,0,9,0,1,0,0,0,0,251,6,0,<=50K
29,0,2,13,1,0,1,0,0,465,0,4,0,<=50K
5,2,0,9,0,2,0,0,0,0,0,42,0,>50K
42,0,2,13,0,2,0,0,0,7298,0,45,0,>50K
44,0,0,9,0,4,4,0,1,0,0,4,0,<=50K
2,0,1,1,1,5,1,0,1,0,0,2,0,<=50K
31,0,0,9,0,5,0,0,0,0,0,4,1,<=50K
23,0,1,1,1,5,1,0,1,0,0,24,0,<=50K
55,0,1,1,2,3,1,2,1,0,0,4,0,<=50K
26,0,3,11,0,3,0,0,0,0,2377,45,0,<=50K
25,0,3,11,1,5,2,0,1,0,0,15,0,<=50K
35,0,1,1,0,1,0,0,0,247,0,4,0,<=50K
36,0,1,1,1,4,1,1,1,0,0,36,0,<=50K
43,3,2,13,0,0,0,0,0,0,0,5,0,<=50K
56,0,0,9,4,5,3,1,1,594,0,2,0,<=50K
42,0,2,13,0,10,0,0,0,0,0,4,0,>50K
19,0,1,1,1,5,5,0,1,0,0,25,0,<=50K
55,1,0,9,0,7,0,0,0,0,0,72,0,<=50K
42,0,15,14,1,2,1,0,1,1484,0,5,0,>50K
26,0,3,11,1,10,2,0,0,0,0,4,0,<=50K
17,0,11,8,1,8,2,0,0,0,0,2,0,<=50K
42,2,2,13,0,0,4,0,1,0,0,4,0,>50K
55,0,0,9,0,7,0,0,0,7688,0,4,0,>50K
32,0,1,1,1,3,2,1,1,0,0,4,0,<=50K
29,0,4,7,1,1,2,1,0,0,0,4,21,<=50K
46,3,2,13,0,0,0,0,0,0,0,37,0,<=50K
29,3,2,13,0,2,0,0,0,7688,0,4,0,>50K
22,0,2,13,1,0,3,0,0,0,0,2,0,<=50K
58,1,6,6,0,1,0,0,0,0,0,4,0,<=50K
23,0,0,9,1,7,3,0,0,0,0,5,0,<=50K
39,0,0,9,1,8,1,0,0,0,0,4,0,<=50K
27,0,3,11,1,1,2,0,0,0,0,38,0,<=50K
54,0,0,9,0,7,0,0,0,0,0,4,0,>50K
33,2,2,13,1,0,1,0,1,0,0,45,0,<=50K
46,5,0,9,0,3,4,0,1,0,0,4,0,>50K
37,0,0,9,1,9,1,1,0,0,0,4,0,<=50K
36,0,0,9,1,5,1,0,1,0,0,18,0,<=50K
59,2,0,9,0,3,4,0,1,0,0,38,0,>50K
34,2,0,9,2,11,3,0,0,0,0,4,24,<=50K
53,4,10,16,0,2,0,0,0,0,0,7,0,>50K
51,0,2,13,1,4,1,0,0,0,0,55,0,>50K
32,0,6,6,3,5,3,0,1,0,0,42,0,<=50K
31,3,1,1,5,5,5,0,0,0,0,4,0,<=50K
22,0,1,1,0,4,4,0,1,0,0,3,3,<=50K
47,1,2,13,2,4,1,0,1,0,0,5,0,<=50K
32,0,0,9,1,6,1,0,0,0,0,4,0,<=50K
26,0,1,1,1,9,1,0,1,0,0,38,0,<=50K
37,0,12,3,3,9,1,0,0,0,0,32,14,<=50K
31,0,0,9,2,1,3,0,0,0,0,55,0,<=50K
37,0,3,11,0,10,4,0,1,0,0,24,0,>50K
55,0,0,9,1,4,1,0,0,0,0,38,0,<=50K
23,2,3,11,2,10,1,0,0,0,0,56,0,<=50K
36,0,1,1,2,3,3,0,1,0,0,4,0,<=50K
43,0,2,13,0,4,0,0,0,0,0,5,0,>50K
54,0,1,1,1,10,1,0,0,0,0,4,0,<=50K
28,0,3,11,1,6,1,0,1,0,1669,42,0,<=50K
4,0,3,11,0,2,0,0,0,0,0,5,0,>50K
41,1,1,1,0,2,0,0,0,0,0,6,0,<=50K
4,0,2,13,1,4,1,4,1,0,0,55,0,>50K
42,0,1,1,2,3,1,1,1,0,0,38,0,<=50K
61,1,0,9,0,9,0,0,0,0,2352,5,0,<=50K
18,0,11,8,1,6,2,0,0,0,0,3,0,<=50K
48,0,3,11,0,10,0,0,0,0,0,5,0,>50K
41,4,2,13,0,10,0,0,0,0,0,4,0,<=50K
23,0,0,9,1,4,1,0,1,2463,0,4,0,<=50K
6,0,0,9,0,7,0,0,0,0,0,6,0,>50K
22,0,1,1,1,5,5,1,0,0,0,2,0,<=50K
61,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
25,0,0,9,1,6,1,1,0,0,0,4,0,<=50K
46,0,15,14,1,10,1,0,0,0,0,35,0,>50K
43,0,2,13,0,2,0,0,0,0,192,4,6,>50K
43,0,5,12,2,1,1,0,0,0,0,4,0,<=50K
24,0,0,9,1,5,2,1,0,0,1721,3,0,<=50K
68,1,4,7,1,9,3,0,0,0,0,2,0,<=50K
31,0,0,9,2,3,3,0,1,0,0,38,0,<=50K
17,0,4,7,1,4,2,0,1,0,0,2,0,<=50K
32,0,0,9,0,1,0,0,0,5178,0,48,0,>50K
33,0,2,13,0,0,0,0,0,313,0,47,0,>50K
64,0,2,13,0,0,0,0,0,0,0,4,0,>50K
2,0,0,9,1,7,2,0,0,0,0,3,0,<=50K
3,0,0,9,3,5,2,0,1,0,0,36,0,<=50K
43,0,1,1,2,2,1,0,0,0,0,45,0,<=50K
22,0,1,1,1,3,2,0,0,0,0,4,0,<=50K
17,0,6,6,1,9,2,0,0,0,0,2,0,<=50K
47,1,0,9,0,5,4,0,1,0,0,75,16,<=50K
41,0,3,11,1,0,1,0,1,0,0,6,0,<=50K
56,0,1,1,0,1,0,0,0,0,0,5,0,>50K
64,0,0,9,0,7,0,0,0,0,0,45,0,<=50K
47,0,0,9,0,7,0,0,0,0,0,5,0,>50K
48,0,3,11,1,3,3,0,0,0,0,4,0,<=50K
31,0,15,14,1,0,1,0,1,0,0,46,0,<=50K
29,0,3,11,1,10,2,0,0,0,0,4,0,<=50K
3,0,0,9,4,3,1,0,1,0,0,4,0,<=50K
32,0,0,9,0,2,0,0,0,0,1672,6,0,<=50K
57,0,0,9,4,7,3,0,0,0,653,42,0,>50K
62,0,0,9,4,5,1,0,1,0,0,4,0,<=50K
39,0,0,9,3,6,3,0,1,0,0,24,0,<=50K
43,0,1,1,1,3,1,0,0,0,0,25,0,<=50K
24,4,2,13,1,4,2,0,0,0,0,4,0,<=50K
53,0,1,1,0,3,4,0,1,4386,0,4,0,>50K
26,0,1,1,1,8,2,0,0,0,0,4,0,<=50K
73,1,0,9,0,2,0,0,0,0,0,4,0,<=50K
55,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
25,0,0,9,2,3,1,0,0,0,0,4,0,<=50K
41,0,2,13,2,0,1,0,1,0,0,5,0,>50K
24,0,2,13,1,2,1,0,0,0,0,5,0,<=50K
63,0,0,9,4,9,1,0,0,0,0,6,0,<=50K
17,0,4,7,1,4,2,0,0,0,0,2,0,<=50K
35,0,1,1,0,1,0,0,0,0,0,5,0,<=50K
51,0,1,1,0,0,0,0,0,0,0,4,0,>50K
62,2,2,13,4,0,1,0,1,0,0,48,0,<=50K
55,0,0,9,0,1,0,0,0,4386,0,4,0,>50K
43,0,1,1,2,0,1,0,0,0,0,4,0,<=50K
4,2,0,9,2,5,1,0,1,0,0,5,0,<=50K
37,0,2,13,0,2,0,0,0,0,0,45,0,>50K
39,0,2,13,0,1,0,0,0,0,0,4,0,<=50K
31,0,0,9,1,1,2,0,0,0,0,18,0,<=50K
61,0,15,14,4,0,1,0,1,0,0,4,0,>50K
26,0,3,11,2,3,1,0,1,0,0,55,0,<=50K
46,1,0,9,0,4,0,0,0,0,0,5,0,<=50K
26,0,2,13,1,0,1,0,1,0,0,4,0,<=50K
48,3,10,16,2,0,2,0,0,0,0,5,0,>50K
34,0,0,9,1,7,2,0,0,0,0,4,0,<=50K
34,2,0,9,1,3,2,0,1,0,0,4,0,<=50K
59,0,0,9,0,5,0,0,0,0,0,4,0,>50K
34,0,2,13,1,0,2,0,1,0,0,4,0,<=50K
49,0,2,13,1,2,1,0,1,0,0,56,0,>50K
18,0,4,7,1,3,2,0,1,0,0,2,0,<=50K
43,0,0,9,0,9,0,0,0,0,0,4,1,<=50K
48,0,4,7,0,2,0,0,0,0,0,5,0,<=50K
28,4,1,1,0,2,0,0,0,0,0,7,0,<=50K
33,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
24,0,1,1,1,4,1,0,1,0,0,15,0,<=50K
21,0,6,6,1,8,1,0,0,0,0,4,0,<=50K
17,0,4,7,1,4,2,0,0,0,0,28,0,<=50K
39,0,1,1,0,9,0,0,0,0,0,5,0,>50K
29,1,2,13,3,0,2,0,0,0,0,4,0,<=50K
44,0,2,13,0,2,0,0,0,0,0,4,0,>50K
24,0,1,1,1,7,2,0,0,0,0,5,0,<=50K
71,1,15,14,0,4,0,0,0,165,0,4,0,>50K
51,1,2,13,0,4,0,2,0,0,2415,4,11,>50K
55,0,12,3,2,5,3,1,0,0,0,25,0,<=50K
41,0,2,13,0,2,0,0,0,0,0,6,0,>50K
23,0,0,9,1,8,3,1,1,0,0,7,0,<=50K
38,0,3,11,2,3,3,0,1,0,0,4,0,<=50K
39,0,0,9,0,7,0,0,0,0,0,4,0,>50K
19,0,0,9,1,3,1,0,1,0,0,3,0,<=50K
49,0,9,5,2,6,1,0,1,0,0,4,0,<=50K
32,0,2,13,0,3,5,0,0,0,0,4,2,>50K
27,0,0,9,0,1,0,0,0,0,0,7,0,<=50K
38,0,2,13,0,4,0,0,0,0,0,5,0,>50K
33,0,1,1,0,1,4,0,1,0,0,6,0,<=50K
23,0,2,13,1,2,2,0,0,0,0,28,0,<=50K
54,1,0,9,0,4,0,1,0,0,0,4,0,<=50K
29,0,3,11,2,10,1,0,1,2174,0,45,0,<=50K
35,1,2,13,1,2,1,0,0,0,0,4,0,<=50K
28,0,3,11,0,3,4,2,1,0,0,4,9,<=50K
37,0,2,13,0,0,0,0,0,7688,0,5,0,>50K
42,1,8,15,0,9,0,0,0,0,0,65,0,>50K
4,0,15,14,0,0,0,0,0,0,0,4,0,<=50K
47,0,1,1,2,4,2,0,0,0,0,55,0,<=50K
22,0,2,13,1,2,2,0,1,0,0,5,0,<=50K
3,0,2,13,0,2,0,0,0,0,0,45,0,>50K
28,0,0,9,0,10,0,0,0,0,0,4,0,<=50K
63,2,7,4,0,5,0,0,0,0,0,55,0,<=50K
51,1,9,5,0,1,0,0,0,0,0,2,0,<=50K
22,0,0,9,1,8,2,0,1,0,0,4,0,<=50K
35,0,0,9,1,4,1,0,0,0,0,45,0,<=50K
46,0,0,9,2,6,1,0,1,0,0,38,0,<=50K
37,0,1,1,2,6,1,0,0,0,0,52,0,<=50K
24,0,2,13,1,0,2,1,0,0,0,15,0,<=50K
37,1,0,9,2,8,2,0,0,0,0,1,0,<=50K
53,0,1,1,0,10,0,0,0,0,0,4,0,<=50K
27,0,0,9,1,4,1,0,0,0,0,3,0,<=50K
38,0,1,1,2,1,1,0,0,0,0,44,0,<=50K
53,1,6,6,0,9,0,0,0,0,0,6,0,<=50K
34,0,1,1,1,1,1,0,0,0,0,4,0,<=50K
23,0,0,9,1,4,2,1,0,0,0,4,0,<=50K
39,0,2,13,0,2,0,0,0,1524,0,45,0,>50K
43,0,15,14,0,0,4,2,1,0,0,5,12,<=50K
67,4,0,9,0,2,0,2,0,0,0,4,0,>50K
81,1,0,9,0,2,0,0,0,0,0,3,0,<=50K
21,0,1,1,1,5,2,0,0,0,0,2,0,<=50K
23,0,1,1,1,4,1,0,0,0,0,25,0,<=50K
25,0,1,1,1,7,3,0,0,0,0,4,0,<=50K
42,0,12,3,0,6,4,0,1,0,0,38,1,<=50K
38,0,1,1,0,3,4,1,1,0,0,4,0,<=50K
32,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
37,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
51,0,15,14,0,2,0,0,0,0,0,6,0,>50K
22,0,1,1,1,4,1,0,1,0,0,42,0,<=50K
33,0,13,2,5,12,1,0,1,0,0,4,14,<=50K
42,0,0,9,2,6,1,0,0,0,0,55,0,<=50K
51,2,14,1,0,5,0,0,0,0,0,4,0,<=50K
23,0,0,9,0,3,4,0,1,0,0,4,1,<=50K
37,0,4,7,0,6,0,0,0,313,0,44,0,>50K
37,0,0,9,0,1,0,0,0,0,0,99,0,>50K
47,0,15,14,1,0,1,0,1,0,0,25,0,<=50K
41,0,8,15,0,0,0,0,0,0,2415,4,0,>50K
33,0,0,9,0,1,0,0,0,0,0,3,0,<=50K
31,0,2,13,1,4,1,0,0,0,0,4,0,>50K
31,0,5,12,2,5,3,3,1,0,0,4,0,<=50K
35,0,0,9,0,6,0,1,0,0,0,4,0,<=50K
38,4,0,9,0,2,0,0,0,0,0,4,0,>50K
18,0,0,9,1,5,1,0,1,0,0,45,0,<=50K
2,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
54,2,1,1,2,2,3,1,1,0,0,35,0,<=50K
4,0,1,1,2,3,3,0,1,0,0,4,0,<=50K
36,4,2,13,0,2,4,0,1,0,1977,45,0,>50K
43,0,1,1,2,1,3,0,0,0,0,35,0,<=50K
44,1,1,1,2,9,3,0,0,0,0,4,0,<=50K
44,3,0,9,0,0,4,0,1,0,0,4,0,>50K
43,0,15,14,0,2,0,0,0,0,0,43,0,>50K
51,0,7,4,4,5,3,1,1,0,0,4,0,<=50K
18,0,0,9,1,5,2,0,1,0,0,2,0,<=50K
51,0,1,1,0,2,0,0,0,0,0,4,0,<=50K
44,4,1,1,0,4,0,0,0,0,0,7,0,>50K
33,2,6,6,2,7,1,0,0,0,0,4,0,<=50K
33,1,2,13,0,2,0,0,0,0,0,4,0,>50K
42,0,5,12,0,2,0,0,0,0,0,4,0,>50K
25,0,1,1,0,0,0,0,0,0,0,45,0,<=50K
32,0,0,9,2,6,1,0,1,0,0,38,0,<=50K
32,0,2,13,0,1,0,0,0,0,0,7,1,<=50K
36,0,6,6,2,2,3,0,1,0,0,4,0,<=50K
28,0,0,9,0,7,0,0,0,0,0,4,0,<=50K
2,0,0,9,1,5,2,0,1,0,0,2,0,<=50K
35,4,1,1,0,4,0,0,0,0,0,6,0,>50K
55,1,0,9,0,1,0,0,0,0,0,2,0,<=50K
48,0,2,13,0,2,0,2,0,0,0,4,9,>50K
34,0,0,9,0,1,0,0,0,0,0,35,0,>50K
28,0,2,13,1,10,1,0,1,0,0,35,0,<=50K
67,0,2,13,4,2,1,0,0,0,2392,4,0,>50K
37,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
44,0,0,9,1,7,3,0,0,0,0,7,0,<=50K
25,0,1,1,1,4,1,0,1,0,0,4,0,<=50K
21,0,1,1,1,2,1,0,1,411,0,4,0,<=50K
4,3,15,14,0,0,0,0,0,0,0,35,0,>50K
